,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
11,-0.9315545270226141,0.35219868627994677,2.0025764804110953,-1.4931764312682887,0.3053621000969347,-0.08234374047272265,-0.28291211351323686,1.6354750651886139,0.45783226527646426,b_cells
12,0.05529777208323227,-0.5574006880080458,-0.8998190977063739,0.8085932128532338,0.9977394146616918,-0.676412736702188,0.2285432804163753,-0.32837538336577277,0.1362416567911873,t_cells
13,-0.960995448682406,-0.5826992038735089,-0.7378305759561816,1.0344558096538274,0.5074844352342291,0.21396469437579702,-0.4203247415847034,-0.3088128007306967,-0.9360347181179818,t_cells
14,-0.2776841779202928,0.06136469001921986,0.5653562682790007,-1.3313265749753858,-1.0382418192421148,0.6478548672291748,-0.497239724463817,-0.46977050767385164,2.8784817740110697,monocytes
15,0.45065764044325374,-0.1612801507033619,-0.10646977432822917,0.559715219246824,-0.07195469670168557,-0.4421081698086133,-0.14178672018792496,-0.5162189368862481,-0.3985771846317299,t_cells
16,0.04630910671688033,-0.3723242513695952,-0.6571826870888795,0.6943447769102,0.621703618698235,0.04625584369651263,0.2082759395459714,-0.472850685246297,0.14325000840511348,t_cells
17,-0.17821135315265665,0.376811850395303,-1.1025908012068297,-1.1403927866599088,-0.8029075741919247,-0.19228644208784057,2.782119768518348,-0.4918370008811442,0.6389337378492924,nk_cels
18,0.255844690632511,1.9713220485890814,0.9556088345962379,-0.9812453191218747,-0.0983000190027121,2.9103201051989376,0.8250230890958157,-1.0174795410140125,1.8867219502371535,monocytes
19,-1.0141499879734288,0.531184374309086,-0.852456041366758,-1.5099640639234189,-1.126219297418467,-0.04959917311687553,3.0945463580724475,-0.4403367495667917,-0.248977743150102,nk_cels
20,-0.3178654245898797,-0.5082945578200717,-0.28981424722978666,0.8144278749122728,0.4050521455226513,-0.042750446867702616,-0.03488922713426032,-0.2952077781060293,-0.5338926793895542,t_cells
21,-0.3504465837279164,-0.5952694157324852,-1.0059272771583287,0.6410317328809869,-0.5252481894489994,-0.8547654859564109,-0.57626458307969,-0.5552280733611409,-0.8081659395710774,t_cells
22,-0.814027292702562,-0.09301846481988382,-0.5440207164633526,0.377197186575408,0.08125833959002944,-0.3945882100508097,-0.03294316793296875,-0.28840024155817084,-0.5491556951180935,t_cells
23,0.36490107857427284,-0.0319163642067856,0.0962651065190021,0.478002244332748,0.3367807183463335,-0.18441480126209714,2.9888624861715027,-0.5112529471079462,-0.1103281302440837,nk_cels
24,-0.47236412330153404,-0.614182689210601,-0.2888238343298229,0.6185440004791691,0.8871948963209618,-0.28626623826796305,-0.7111330945052463,-0.5794494808900532,-0.7507233987673516,t_cells
25,-0.7079992910194643,-0.26670995203934145,-0.5926968091681736,0.9440608633640759,0.985293476341523,-0.20420955525897183,-0.7789209813179824,-0.39830416653457407,0.06639916943752157,t_cells
26,-0.1568732699725331,-0.14002250099223756,-0.3645313029956529,0.7054307160947758,0.8581719973627117,-0.5323140347552521,-0.113740439568549,-0.7192514847544283,-0.01667977777125483,t_cells
27,4.337668916912732,3.2774876017125383,2.0576289881942973,0.6044806210150095,1.7972688724747956,0.34818634712779717,-0.31238282067873135,2.0393341523662043,-0.06790262314053727,other
28,0.6931050110656838,2.4409044231911445,0.6262201624389768,-0.9712106539961957,-3.360470297588768,2.3796487182978834,0.5094211673851775,-0.399422259800747,0.658211000923051,monocytes
29,-0.3686403726498104,-0.22163945827631423,-1.2735187607954235,0.7861951768391657,-0.08514287795308798,-0.1552083508920595,-0.7296011358386997,-0.38682050022200054,0.26189704374924894,t_cells
30,-0.16447799382406572,-0.1516180970524631,0.011123095050883795,0.6995935873659573,0.09561160689197508,-0.17942561963848394,0.3394410928058385,-0.3856289381131784,-0.3888209859838257,t_cells
31,-0.0732053702557327,-0.44666031080806035,0.05426348414510921,0.7299687243113692,0.5737421333532831,-0.573295102252391,-0.5259409493399325,-0.7265363286325285,-0.8620415507158318,t_cells
32,0.5751607977171929,-0.11004569211954074,-0.10827773900462953,0.6138027998148017,0.6275831204910403,-0.6325542267950081,-0.18765258762444909,-0.6218785170097723,-0.9691782303966422,t_cells
33,-0.9109286984998243,-0.7034335082075884,1.6236762050621238,-1.9760791993905196,-0.8479499233899123,-0.6199136965749518,-0.27047843832511814,1.8968327216644592,0.8807890323222164,b_cells
34,-0.21084843790048408,-0.274364904136356,-0.051540977855245106,0.7116487108732196,1.2095205510604952,-0.1837827267495086,-0.24656215542583504,-0.30263419140178394,-0.5648819948155971,t_cells
35,-0.17182192467657462,0.00870234384495229,-0.5869978575646779,0.543799402333643,0.48708327543271096,-0.22228648700181214,0.006489366162676229,-0.24341596387979603,-0.7147496833899938,t_cells
36,-0.42395340866275333,-0.6609443574322978,0.9122406942497273,-1.1991042278677126,-0.8934278823321098,-0.570817154605171,-0.24113316907719953,1.7443228451801867,-0.8463543110355078,b_cells
37,2.654283141994268,0.054326160124265103,1.2749004084338234,-0.8708886077393947,-0.32540854658064383,-0.05361551288405044,0.09946373244966297,2.0927498572417242,-0.5029958306625227,other
38,0.13646061015940963,-0.8552457366511044,-1.0337051483563573,0.866739859206878,0.20082466500738042,-0.718826922557478,-0.3876108799199623,-0.6260072668271367,-1.0161108895201605,t_cells
39,-1.405800510577336,-0.28422723070297273,1.5254945954815642,-0.9839068400196469,-0.6544802748387459,-0.6140847220224487,0.04466163849375471,1.9943822356550316,-1.6986070202674397,b_cells
40,-0.6143818486199091,0.05906755281727316,-0.08205518836957806,0.19068459534957616,-1.5971723185681885,-0.5094802281791381,-0.32564089623424575,-0.6087520128872045,-0.058106096998501444,t_cells
41,-1.1172947781673195,-0.32015718628869366,-0.5886406983698957,0.5335430952412279,0.6119186339821551,0.21026688673816435,-0.591168241825147,-0.8138217270664543,-0.7117238758016409,t_cells
42,0.4365849604459332,-0.3146096436699595,-0.13496394834422587,0.655546336075204,0.9863178350939877,-0.20393088673963394,-0.3349919336873481,-0.5106860017863412,0.5064839937659202,t_cells
43,-1.115686844443339,-0.4585404555871506,-0.2735877247669958,0.2714682174698236,-0.9216240539867026,0.7550636279821134,1.0508018460697486,-0.700895649575994,1.0174123636687202,nk_cels
44,0.42784607681864606,2.382559504499917,1.1632465906188325,-1.0866831643782657,-0.6912212451234346,2.796141438328704,0.6495343573497748,-0.39679034326616486,1.9946750263832127,monocytes
45,0.0861884130475972,0.1821095395453513,-0.383017916846451,-1.2833632067405518,-1.0369504899521627,-0.372429590604097,3.0665239153380943,-0.6710771025659422,-0.5848883642189354,nk_cels
46,-0.39202278317228123,-0.28171430286367066,-0.12249276656550322,0.6910575056056115,0.364378691181125,0.27236865068712124,-0.2013328465446345,-0.7874773926839587,-0.24271426557570902,t_cells
47,-0.1400613941754662,-0.2161708759980667,0.13002865923369625,0.7423797641546347,0.4038324429995456,-0.4005848425648986,2.7720637319626684,-0.3160932946688137,-0.8786088048926002,nk_cels
48,0.6749265799537323,-0.516239202632074,1.5448379623846942,-1.04386094521154,-0.5804777771109962,-0.7618454051969357,-0.3421520906626304,2.105304255885889,-0.33843053815469876,b_cells
49,-0.41932056592009576,-0.5838265963571095,-2.1293589564901327,2.0326093072341602,1.1536085468513042,-0.5812804654893772,-0.04051703426405037,-0.3210426020351147,1.682364637051862,t_cells
50,-1.2491330283088002,-0.522403167452868,0.03900062467302864,0.9452961794622232,0.7098913881898443,-0.053938674288737644,-0.02893819193068682,-0.3404940387506037,0.6164907805349878,t_cells
51,-0.13935232698812028,-0.9382535018869084,-0.6459105662772269,0.725259581212186,-0.3965854274001889,-0.6978438231111279,-0.6481581530772332,-0.6688573305873332,-0.8242230866437895,t_cells
52,-0.5793211276011542,-0.8169607310404199,-1.7277286806822592,1.557664081796939,-0.7381521568484306,-0.5794751892327128,-0.4981509013664348,-0.514061803654824,0.8509866383890519,t_cells
53,-0.0157967176106347,0.013839138373273408,-0.24267540476889501,0.6904429397476951,0.765886078562762,-0.6343817879085654,2.15264041267352,-0.7776856648688262,-1.1363159414936654,nk_cels
54,0.16552367174061555,0.009792871023005514,-0.3931207737264116,-1.6829786095897126,-0.9877251793307822,0.02651818632428829,3.169427347712341,-0.8687253175941607,-0.05232426189957303,nk_cels
55,-0.9089637681371799,-0.4552899644370945,-0.1441010433656512,0.742542222203194,-0.044301261346480575,0.2516789002306837,0.08419170897330652,-0.37937640279163365,-0.5113631995780284,t_cells
56,-1.179688488988757,-0.3555973477102464,1.5687766214300625,-2.2835330772741336,-2.292721928852617,-0.1081584947486709,-0.6554011241406303,1.802369053797211,0.5606144336439376,b_cells
57,-0.5597845445042867,-0.32169558406251353,-0.5401187947533314,0.6573212457273494,0.4655165249642579,-0.5338697076943482,-0.8283891402811454,-0.31868021748294345,-1.084574288918227,t_cells
58,0.25332137348195627,-0.3755485081394246,-1.478185875788789,0.7460360268759656,0.7347617160446481,-0.2731061354280147,-0.2977785150308933,-0.44914495163258455,-0.39575516259067395,t_cells
59,0.5910199097578257,-0.055961031017293536,-0.9352073843025152,0.7731583877750463,-0.24908293881409652,-0.1839559702467464,-0.7340887491864784,-0.1264178345079501,-0.30786370274765923,t_cells
60,-0.4162724753015057,-0.44265639569253784,-0.37859410405809346,0.4526803443920035,-0.5321385071212815,-0.5696894081187864,-0.35134725167340414,-0.3591234125895525,-0.3199185976026882,t_cells
61,-0.23496193813021837,-0.31578984784708874,0.5980598998024792,0.8462762619207347,0.48410987820872275,-0.42319506574735843,-0.38087477628578764,-0.6605550281147723,0.6738807347639111,t_cells
62,0.016625357797997273,-0.25357089994244175,-1.2897880038499052,0.7742114605991143,1.2151532033475931,0.10276995281557492,-0.5104519568706981,-0.3733899091375528,-0.5726299712111051,t_cells
63,-0.7173530665844498,-0.4350331649049477,-0.8989845738393869,0.8007329578425972,-0.40833243312798134,-0.3426193746559477,-0.43180030341957637,-0.5428922229589588,-0.7024564868028669,t_cells
64,1.7733481524319334,0.44388510170785533,1.419788324213926,-0.7379965962150696,-1.7439506390563222,-0.19619396763852445,-0.29083862364232105,2.0414325317040376,1.1245898621146926,b_cells
65,-0.34211395763910857,-0.33147895028864394,-1.2228212693564078,0.5712370417879483,0.37369070972040835,-0.6241434852662766,-0.4478159935630293,-0.36933682119328237,-1.2159662964673181,t_cells
66,-0.2116395099975227,-0.06994849954139558,-0.9510505480710922,0.9145407875845303,0.6199017178880133,-0.12048081886705217,-0.2766278328616456,-0.5536022087012551,-0.06850845521319475,t_cells
67,0.22642347333264534,0.016035967650823532,-0.020034297185697946,0.43646455115043203,0.25090149357153346,-0.7231631950121735,2.596206113800563,-0.2169776634228378,0.11993824272896426,nk_cels
68,0.1949483662804685,0.08003036581728701,-0.07741889186303648,0.4328948175265129,0.7251748689345439,-0.06496680555333136,-0.17071631103129561,-0.7506983855396803,-1.014692783789566,t_cells
69,1.0851699047680392,1.596919720115058,0.3904083407645906,-1.284259281143229,-1.0843872638408363,3.099795903658246,1.5513565580033493,-0.2934715145922667,1.516583091128084,monocytes
70,-0.5465936346136653,-0.636573132601255,-0.4444579313561942,0.7676485796564344,-0.3516599738421205,-0.6416640495416849,0.013883711290937068,-0.8204283457833117,0.006047089816144786,t_cells
71,-0.46362871691423374,-0.4555217014624308,-0.5120776485566406,0.6766122483908169,0.015163705852193916,-0.18793216094439769,-0.026826999773166188,-0.36792030645308127,-1.0983603349986861,t_cells
72,1.0613702254471307,1.8622429249369838,0.8848613281095485,-2.0767619663991974,-1.0164297293476008,2.760357580176495,-0.2506709145052992,-0.616258353874064,1.508796202288001,monocytes
73,0.9748292561910857,3.0829512704708186,0.8284308218657822,-1.668885155646542,-0.8854551191908571,3.050231447020666,-1.039364833717127,-0.788394072740928,2.0815978952042706,monocytes
74,-0.6567612905012671,-0.7517914870261221,1.7018782513190587,-0.7333252370169618,-0.8094073066447376,-0.6969078153721647,-0.633650682084486,1.6007016762466324,0.05014054410025957,b_cells
75,-1.9503490424188892,-0.26591451877220473,1.4547810038897524,-1.7275857435377069,-0.8631828184565216,0.09448594442156669,0.12573137427757433,2.146911254422238,0.29772098421287174,b_cells
76,-0.4601146761373882,-0.6200779659672426,1.3979903080061413,-0.884799260731139,-0.12717695788622582,-0.8115860376933202,-0.3022719860444524,1.9196806620096714,-0.07566384467067032,b_cells
77,10.189133594608533,2.581204516911529,-2.1132808674540207,2.3765733923622467,2.8685291287170123,0.8488372954952385,-0.42598439993270915,-0.0534962984010835,2.0659402552936035,other
78,-0.6965603305422845,0.046492196962173854,1.42782518630761,-1.180600145663827,0.24942185395125602,0.0652477238948521,-0.2967757578284452,2.1714579954559414,-0.5717161098306038,b_cells
79,0.8378306370239219,0.04787781805114381,-0.11762205918189421,0.5154232650421433,0.822269508932603,-0.26149989878197705,2.7353885280665,-0.007724945186901964,0.3497266030241818,nk_cels
80,0.045011516661737604,-0.6920012340242647,1.595656441195308,-0.5902433218953533,-0.31728778197314444,-0.6336425022247195,-0.22722401102925002,1.9089758388785598,0.8621032061155588,b_cells
81,-0.7991044275284239,-0.7291482590926621,1.0072483708428068,-2.4304415700354696,-0.22574245171192722,-0.9689629348725828,-0.39953084180273896,1.88781395264664,0.8070425319813509,b_cells
82,0.004057743175042776,0.02116727524994686,-0.6130322755194415,-1.546168538963267,-0.46369084180766246,-0.5996706773002036,1.4083674126441796,-0.5370182835340462,-0.48633684764635815,nk_cels
83,-0.8494763055198635,-0.35633491102100057,1.6958070398098037,-0.4778440748819453,-0.3513053547596771,0.05032479729147611,-1.0242384360284043,1.9267002468111567,0.19019909715288685,b_cells
84,0.6819535024274281,-0.5113923580185468,-0.7165589154664894,0.2628075187904984,-0.4993254392305737,-0.13478819920875887,-0.4251837064109639,-0.4225208077016236,-0.23692846733437134,t_cells
85,0.7715944311318684,-0.18413415387795729,-0.7467251950246027,1.0724937487465196,0.7224145562031177,-0.31388128442303576,-0.45036922657097245,-0.5605089581372279,-0.5924541775729671,t_cells
86,-0.32540784789164556,-0.320826420184282,-1.0941924176128162,0.795139209250661,0.6635682569324984,-0.5914023148790019,-0.2010925155622034,-0.27093986669928416,-0.8239550839893994,t_cells
87,-0.16670226833573926,-0.47865493789323066,-0.9893235746931748,0.46797844896935753,-0.2558982740437211,-0.5276476679748503,-0.5986306816799771,-0.7486962717943705,-0.050939440305282094,t_cells
88,-0.6479650324141946,-0.4983163198741525,-0.6221742091413833,0.8802323257811375,-0.01644568798134407,-0.3243803825375911,-0.41191144734606194,-0.3747391660342434,-0.19106315075897737,t_cells
89,-0.8411726564309469,-0.34461277265615187,-0.5932683201903967,0.9734096455789787,0.5333225692547198,-0.2510358053730134,-0.09190801135949013,-0.6199686927519741,-0.2502422038122491,t_cells
90,-0.029373601139811526,0.8708004290020448,1.4714660260523467,-0.4325304838056217,-1.6323932884804577,-0.13370716706130728,2.5946082172421736,-0.575644732500811,2.441169943660981,nk_cels
91,-0.6379714446916042,-0.18499825949333476,-0.8340173426073368,0.34910372373453075,-0.6987811949870453,0.023572452887039,2.0829412713782527,-0.52392967220197,0.18240934330218309,nk_cels
92,0.40054539637084263,-0.12150960187902032,-0.5346133579949168,0.6365020246741366,0.22283329572089303,-0.3723068062662338,1.7481737692481591,-0.4476345370841702,-1.1839826376342044,t_cells
93,-0.5169324877546982,-0.4614275234111243,1.878113333155784,-0.3277069290953709,0.2235099553498869,-0.4474185475214423,-0.1386638625244894,2.101974178961275,-1.5466222725569974,b_cells
94,0.14600302599368903,-0.2999585139127354,-1.1095114234864096,1.0925859082868645,1.3235576990622857,-0.12903496335765394,-0.7141576130349809,-0.4736843614649094,0.43666321377756695,t_cells
95,-0.008928878866343623,-0.7042448021294374,1.394872538868099,-0.5277248783298896,0.15781924847305323,-0.6739425098422267,-0.6140443492219282,1.9527528623793857,0.22640520714533255,b_cells
96,0.9006918917386092,-0.2797280344940844,-0.6207822645114723,0.511464604101908,1.0561957189471467,-0.38008221515367646,-0.7198190010820696,-0.3405945895327278,-0.07060309245701367,t_cells
97,-0.2151833970842565,0.937985305030464,0.8869834558984531,-0.938843930063302,-0.45892756731098283,1.0459979873716356,-1.0521720185071857,-0.3541877512070588,2.724825466249376,monocytes
98,-0.6105864411741164,-0.710788050931026,1.8308486323084219,-0.5359349712008059,-0.577144631859394,-0.5003195283472786,-0.7004659212889779,1.7211946523947388,0.5309594918660168,b_cells
99,-0.533597450162315,-0.06652928531850855,-1.026651838070336,-1.368816908495602,-1.1060545772616162,-0.8348256217925959,3.2678459756109657,-0.13631329691634964,-0.7777084931997992,nk_cels
100,-1.0608026680287903,-0.0152262401197154,-1.024680890293263,0.5709872614029212,0.4206202354089263,-0.51052860382712,1.6485735792992677,-0.5129839882796179,0.11735179820895682,t_cells
101,-0.06650067202083125,-0.1482411493310525,-0.31330944178799425,0.7327650628437243,0.6292405411589324,-0.46206320542188195,2.1219935419532168,-0.6790523861738049,-1.1237416578155202,nk_cels
102,-0.2615419605907192,-0.2645132084950598,-0.5707191905194225,0.8728454672304624,1.009134499689027,-0.48668334355486637,-0.6315492869867145,-0.5913596675670691,-0.6736756728852773,t_cells
103,0.14816673857558937,-0.25079442803511026,-0.5306800738840813,-1.2442041254547895,-0.9037017624415633,-0.0340520006545149,2.6484916069474993,-0.7390254041525117,-0.24528279611894732,nk_cels
104,-0.43694727495411245,-0.815000911384232,1.3972172283414777,-1.531672007396631,-0.6272612464142343,-0.9481955791384342,-0.2875084778863736,1.8630058431283005,-0.4252751401830408,b_cells
105,-0.181476771270433,0.1772625234652866,-0.09413559399504849,0.6988895231009625,0.4979970653012407,-0.06519979771747586,3.0681364908052675,-1.1378142742575048,0.03239254893145403,nk_cels
106,-0.8579239702982406,-0.15307221902313628,-0.1283996624931282,0.6422852259919412,0.6868260827723773,-0.25729526723980223,1.9672412155397014,-0.3123534893471973,-1.038678590400671,nk_cels
107,-0.35842076432806597,-0.14529612581742768,-0.5958208655739144,-1.8843633091796672,-1.5523551833968376,-0.801342157123932,2.58257243993931,-0.89352928426333,-0.4522467066018422,nk_cels
108,0.8803143961048899,-0.44624947698437867,-1.5097310590958264,0.6774268726432019,-0.5878670893108189,-0.6966902626421532,-0.21971988032771514,-0.6339907578920383,-0.4095742183037402,t_cells
109,-0.2803801979902007,-0.6864220558293749,2.01419968673886,-1.1040549487746327,-0.31058124450843066,-0.27704941212263984,-0.49677127115138314,1.93089923746772,0.15065180731799802,b_cells
110,2.2501078907272456,2.3393859450404757,1.1812370432471313,-0.7856392658807994,-0.2777972781152606,3.2802707129556725,-0.1436930150949396,-0.7877940228434648,2.1700328215950595,monocytes
111,-0.8919858541307346,0.8614747069643145,-0.22512241293845417,-1.2891436944244137,-1.7222051618543046,0.19693924246574965,-0.34877880213471857,1.308765944093432,-0.7426202495974547,b_cells
112,-0.48960283030700313,-0.8583803592884923,-0.24550821632147315,0.6386992882153536,-0.05221031898594456,0.040889411574159644,-0.28747879677221627,-0.6774783216454261,-1.171222457569699,t_cells
113,-1.0471915916397418,-0.22648098742718137,-1.221260911346196,-1.8942596513038754,-2.6166644264636814,-0.5763905293586653,3.3400898887742936,-1.1718663829207387,-0.1528172229188861,nk_cels
114,0.6404659726027307,-0.22438952433688167,0.17732810413939057,0.4789744140734292,0.1828617797147293,-0.5564171260008018,-0.10097407668938432,-0.4914241463421333,-0.059021031409792264,t_cells
115,-0.29017239556354485,-0.2032951965026591,-1.1464687113500474,0.8371800476867749,1.018626397005419,-0.09050203277950576,-0.895188323737181,-0.4067566051987186,-0.47425629308554684,t_cells
116,0.3760227409026398,-0.7206398323055908,-0.58219914563226,0.48918490627333366,0.31532213618089255,0.20714885105434389,-0.14945071532484425,-0.40895224202427516,-0.29642841010423554,t_cells
117,0.3047781503493345,-0.34142023719574693,-0.5525926071753127,0.6028947665017479,1.0362037178652035,-0.8481781117874091,-0.33011239323025715,-0.2508765403287211,-1.111838394130918,t_cells
118,1.2874922441006718,3.3275750348942226,0.7046629339915764,-0.6871215239699011,-0.5427035967972473,3.0459570755524457,-0.19580178709540838,-0.10620246184085481,2.3922180167088425,monocytes
119,-0.8858659117536437,-0.06392676621339947,1.7894271302537605,-0.5761861984555768,-0.28180486383355835,-0.770605343171894,-0.8241919603619738,1.9464096245785105,0.9443605460067976,b_cells
120,0.4137623855613665,-0.07491125553422531,-0.27228516067695246,0.7525691009687391,1.0065479981384298,-0.3620121669825525,-0.45167279796237353,-0.09148567779942605,-0.21962042858114555,t_cells
121,-0.5008343154649593,-0.427225521856352,-0.3680336756423407,0.58296617393133,0.9482777532874198,-0.6012679453568756,-0.3486150927602364,-0.6354645592415062,-0.8861699365341671,t_cells
122,0.1854763645559252,-0.292767207332931,0.32746540925733364,1.003535158887358,1.1323672409826138,-0.3255704453519644,-0.1965784544606945,-0.6914780087047694,-0.8261624293872342,t_cells
123,0.06707663276913979,-0.21383713069037882,-0.5711454453448367,0.8689451167000406,0.5480140629556349,-0.07962945105027552,-0.5897977003206254,-0.7814900519968817,0.4163585205460646,t_cells
124,-0.6049052105753837,0.05137076288512565,-0.29110147924971524,0.6114256145783665,0.5393999564980251,-0.5574419689622369,-0.3768320528154523,-0.6812439344963909,-0.4090089478318002,t_cells
125,-1.2391281395562523,-0.4579662141532983,0.018542206906096932,0.7450377053735848,0.6624698975031011,-0.09895391304609144,-0.16490081511470972,-0.28821862149576194,-1.1511979894127182,t_cells
126,-0.5697908821068294,-0.7210877029013574,1.7517152411309869,-1.6628550786365222,-0.3645616883438542,-0.4608519205313018,-0.021684259773950835,1.881492496256046,0.3225813185896609,b_cells
127,2.2856348516742546,3.490458986259482,0.4715999544921193,-0.5652615577580662,-0.007554098880650946,3.245501201482462,-0.043187524089880885,-0.38011395694376043,2.596578717977514,monocytes
128,0.14698215882002366,-0.06883688197923837,-0.8665839716333114,0.4967520487879355,0.2767557099583851,-0.14653863018420565,3.269201271121374,-0.6918922167742577,-1.4052563371547233,nk_cels
129,0.7259090033328863,-0.14011732198743634,-0.49681639951953704,0.8127643548883524,1.0088194506062407,-0.5115993446237866,-0.34786382508654007,-0.6118829925139996,-0.2680133173177716,t_cells
130,-0.22846790268452766,0.38624851128275023,-1.0692904391529365,0.5074517813192504,0.7456677427709,-0.11607972176370109,-0.42833187527300043,-0.6551905183955542,0.002704085202825933,t_cells
131,0.8368335384576542,0.045380579400016656,0.40268801472506865,0.6801536417273109,0.8415377124674982,0.6677439331449407,-0.00602806308207022,-0.5767280056627808,-0.33865265585609067,t_cells
132,-0.8292822342954574,-0.24042104545368415,1.2413020779995005,-0.739667946539775,0.21456173645331758,-0.650735715386326,-0.3274592839832493,1.7483568622815875,-1.396671112328254,b_cells
133,-0.43208145713232676,-0.3257996356358951,-0.22933503143344405,0.4423296778375588,0.6468229450351837,-0.491614526763976,-0.38953327865952686,-0.5197039218286661,-1.5871203357865913,t_cells
134,0.1719548270965419,-0.23037970782199066,-0.6058280343879606,-1.5962951701914856,-2.053745174938142,-0.37567692852977114,3.301583784940177,-0.7776164315488385,0.32338550497626634,nk_cels
135,-0.9179504051135396,-0.5746017823766567,1.7212381817348807,-0.46556613058610424,-0.6464214714708603,-0.608905142861534,-0.513916185316762,1.7110194470448183,1.1972297102083413,b_cells
136,-0.9823132479626058,0.26938309216596745,-0.318540067160574,0.6218935954430678,0.550258865218294,0.20290293043199353,-0.42182897122781604,-0.28225381075767353,0.08652979553138482,t_cells
137,0.06067909073308801,-0.28394808318003695,-0.271970408821341,0.6282632357199529,0.5498551058908856,-0.7541534117257416,-0.7436684945776767,-0.5434281133007813,-1.0650205652766864,t_cells
138,-0.16948927618530657,-0.3859428953716859,-0.7024100954218491,0.8050599317266744,0.8478675087475026,-0.26902818459869354,-0.38833920333664573,-0.30123169336164646,0.23536885489709353,t_cells
139,1.2653346913636159,2.037012250810725,0.744453361056925,-0.587892869156497,-0.02154797951649295,3.2022589820271268,0.9871281144235788,0.10509045798801345,2.3984461541484436,monocytes
140,-1.0350195130653066,-0.40209555759718235,-0.9235123181662859,0.700259396474488,-0.17658953601485536,-0.1941601602714927,-0.3955451675383816,-0.5447337653754502,-0.3243831408786493,t_cells
141,0.46778362691914527,-0.02504647165139319,-0.2644609716857314,0.37428080674744524,-0.2620265169203067,0.6289300915890825,-0.08640656762095557,-0.29547845045739884,0.381289741513128,t_cells
142,-0.25074628951113165,-0.2661463415308098,-0.9319826273173548,0.5751104849492744,0.2497705581551193,-0.16594881479829152,-0.818380267934137,-0.3664132132661319,-0.36308534720535796,t_cells
143,-0.36181802779534905,-0.23190224494109837,-0.9171490092636165,0.34307825805844294,-0.7545479795495053,-0.176828368875227,1.611359209911818,-0.310278461817611,-0.5329711565287153,nk_cels
144,-0.7565091069978742,-0.29520649029440704,-1.2487671096185287,0.9422580460297791,0.2308154967659517,0.1183278265388727,-0.23926581033070574,-0.4530804947853261,-0.7166867167145882,t_cells
145,3.422217684159605,0.17684123018282172,0.3225715447917392,1.7125423181279489,1.3135247900117657,-0.10958462886976003,-0.16036748411304,-0.9223705658440452,1.2655548363876767,other
146,1.0467211929219675,-0.8276080314153902,0.5794213195116118,0.4877515734622378,-1.5059159788886958,-0.23092958943723904,-0.6499118924878933,-0.7139454472427211,0.43182791433094914,t_cells
147,-1.0155324806382537,0.10822117923611521,-0.09678673628599863,0.6209649188837001,0.26690044399873647,-0.07325775495890949,-0.23725877925457017,-0.3999079198638703,0.26255551415664563,t_cells
148,-0.3509693288059596,-0.6624827552061177,-0.488691787206977,0.5204281740718691,-0.24133220853702927,-0.3264644332528577,-0.6035016281236772,-0.4979105655527693,0.2857492441000067,t_cells
149,-0.565848561271587,-0.35843168957396043,1.584553781069602,-1.7960533964110477,-1.0536845118058795,-0.5811655977610053,-0.04521068776070982,1.852248130597288,-1.4478029177007525,b_cells
